case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.296875,25.296875,12,,,,,,,,,
decrypt,25.296875,25.296875,5,,,,,,,,,
encrypt,,,,24.83984375,24.83984375,6,,,,,,
decrypt,,,,24.83984375,24.83984375,6,,,,,,
encrypt,,,,,,,25.91015625,25.91015625,17,,,
decrypt,,,,,,,25.91015625,25.91015625,6,,,
encrypt,,,,,,,,,,26.484375,26.484375,16
decrypt,,,,,,,,,,26.484375,26.484375,7
encrypt,25.20703125,25.2109375,11,,,,,,,,,
decrypt,25.2109375,25.2109375,5,,,,,,,,,
encrypt,,,,24.5546875,24.55859375,9,,,,,,
decrypt,,,,24.55859375,24.55859375,6,,,,,,
encrypt,,,,,,,25.68359375,25.6875,17,,,
decrypt,,,,,,,25.6875,25.6875,5,,,
encrypt,,,,,,,,,,26.09375,26.09375,15
decrypt,,,,,,,,,,26.09375,26.09375,7
encrypt,25.74609375,25.74609375,10,,,,,,,,,
decrypt,25.74609375,25.74609375,5,,,,,,,,,
encrypt,,,,24.51953125,24.5234375,12,,,,,,
decrypt,,,,24.5234375,24.5234375,6,,,,,,
encrypt,,,,,,,25.609375,25.609375,13,,,
decrypt,,,,,,,25.609375,25.609375,6,,,
encrypt,,,,,,,,,,25.96484375,25.96484375,14
decrypt,,,,,,,,,,25.96484375,25.96484375,6
encrypt,25.765625,25.77734375,17,,,,,,,,,
decrypt,25.77734375,25.77734375,5,,,,,,,,,
encrypt,,,,24.57421875,24.57421875,7,,,,,,
decrypt,,,,24.578125,24.578125,6,,,,,,
encrypt,,,,,,,25.609375,25.609375,12,,,
decrypt,,,,,,,25.609375,25.609375,5,,,
encrypt,,,,,,,,,,25.9921875,26.00390625,15
decrypt,,,,,,,,,,26.00390625,26.00390625,6
encrypt,25.89453125,25.8984375,12,,,,,,,,,
decrypt,25.8984375,25.8984375,5,,,,,,,,,
encrypt,,,,24.546875,24.546875,9,,,,,,
decrypt,,,,24.546875,24.546875,5,,,,,,
encrypt,,,,,,,25.5390625,25.5390625,19,,,
decrypt,,,,,,,25.5390625,25.5390625,7,,,
encrypt,,,,,,,,,,26.078125,26.078125,19
decrypt,,,,,,,,,,26.078125,26.078125,7
encrypt,25.5703125,25.59375,13,,,,,,,,,
decrypt,25.59375,25.59375,21,,,,,,,,,
encrypt,,,,24.609375,24.609375,10,,,,,,
decrypt,,,,24.609375,24.609375,6,,,,,,
encrypt,,,,,,,25.58203125,25.58203125,15,,,
decrypt,,,,,,,25.58203125,25.58203125,6,,,
encrypt,,,,,,,,,,26.046875,26.0703125,14
decrypt,,,,,,,,,,26.0703125,26.0703125,7
encrypt,25.27734375,25.27734375,17,,,,,,,,,
decrypt,25.27734375,25.27734375,5,,,,,,,,,
encrypt,,,,24.4921875,24.4921875,7,,,,,,
decrypt,,,,24.4921875,24.4921875,6,,,,,,
encrypt,,,,,,,25.4765625,25.4765625,14,,,
decrypt,,,,,,,25.4765625,25.4765625,5,,,
encrypt,,,,,,,,,,26.28125,26.28125,16
decrypt,,,,,,,,,,26.28125,26.28125,7
encrypt,25.7265625,25.73046875,12,,,,,,,,,
decrypt,25.73046875,25.73046875,5,,,,,,,,,
encrypt,,,,24.57421875,24.57421875,9,,,,,,
decrypt,,,,24.57421875,24.57421875,6,,,,,,
encrypt,,,,,,,25.62109375,25.62109375,14,,,
decrypt,,,,,,,25.62109375,25.62109375,7,,,
encrypt,,,,,,,,,,25.98828125,25.98828125,15
decrypt,,,,,,,,,,25.98828125,25.98828125,6
encrypt,25.64453125,25.64453125,12,,,,,,,,,
decrypt,25.64453125,25.64453125,5,,,,,,,,,
encrypt,,,,24.4921875,24.4921875,8,,,,,,
decrypt,,,,24.4921875,24.4921875,6,,,,,,
encrypt,,,,,,,25.43359375,25.43359375,13,,,
decrypt,,,,,,,25.43359375,25.43359375,6,,,
encrypt,,,,,,,,,,26.03125,26.03125,16
decrypt,,,,,,,,,,26.03125,26.03125,7
encrypt,25.82421875,25.828125,12,,,,,,,,,
decrypt,25.828125,25.828125,20,,,,,,,,,
encrypt,,,,24.47265625,24.47265625,8,,,,,,
decrypt,,,,24.47265625,24.47265625,6,,,,,,
encrypt,,,,,,,25.58203125,25.58203125,12,,,
decrypt,,,,,,,25.58203125,25.58203125,5,,,
encrypt,,,,,,,,,,26.078125,26.078125,13
decrypt,,,,,,,,,,26.078125,26.078125,7
encrypt,25.80859375,25.80859375,13,,,,,,,,,
decrypt,25.80859375,25.80859375,5,,,,,,,,,
encrypt,,,,24.6171875,24.6171875,7,,,,,,
decrypt,,,,24.6171875,24.6171875,6,,,,,,
encrypt,,,,,,,25.33984375,25.33984375,14,,,
decrypt,,,,,,,25.33984375,25.33984375,6,,,
encrypt,,,,,,,,,,26.03515625,26.03515625,14
decrypt,,,,,,,,,,26.03515625,26.03515625,6
encrypt,25.76171875,25.78125,10,,,,,,,,,
decrypt,25.78125,25.78125,5,,,,,,,,,
encrypt,,,,24.4765625,24.4765625,8,,,,,,
decrypt,,,,24.4765625,24.4765625,6,,,,,,
encrypt,,,,,,,25.58984375,25.58984375,15,,,
decrypt,,,,,,,25.58984375,25.58984375,6,,,
encrypt,,,,,,,,,,25.9453125,25.9453125,14
decrypt,,,,,,,,,,25.9453125,25.9453125,6
encrypt,25.6953125,25.70703125,12,,,,,,,,,
decrypt,25.70703125,25.70703125,20,,,,,,,,,
encrypt,,,,24.62109375,24.62109375,8,,,,,,
decrypt,,,,24.62109375,24.62109375,6,,,,,,
encrypt,,,,,,,25.7109375,25.7109375,16,,,
decrypt,,,,,,,25.7109375,25.7109375,6,,,
encrypt,,,,,,,,,,26.03515625,26.03515625,15
decrypt,,,,,,,,,,26.03515625,26.03515625,6
encrypt,25.62890625,25.63671875,11,,,,,,,,,
decrypt,25.63671875,25.63671875,20,,,,,,,,,
encrypt,,,,24.44921875,24.44921875,13,,,,,,
decrypt,,,,24.44921875,24.44921875,6,,,,,,
encrypt,,,,,,,25.640625,25.640625,14,,,
decrypt,,,,,,,25.640625,25.640625,6,,,
encrypt,,,,,,,,,,26.09765625,26.09765625,17
decrypt,,,,,,,,,,26.09765625,26.09765625,7
encrypt,25.578125,25.60546875,13,,,,,,,,,
decrypt,25.60546875,25.60546875,5,,,,,,,,,
encrypt,,,,24.4765625,24.4765625,8,,,,,,
decrypt,,,,24.484375,24.484375,6,,,,,,
encrypt,,,,,,,25.671875,25.671875,16,,,
decrypt,,,,,,,25.671875,25.671875,6,,,
encrypt,,,,,,,,,,26.01171875,26.015625,15
decrypt,,,,,,,,,,26.015625,26.015625,7
encrypt,25.7890625,25.796875,11,,,,,,,,,
decrypt,25.796875,25.796875,20,,,,,,,,,
encrypt,,,,24.578125,24.578125,9,,,,,,
decrypt,,,,24.578125,24.578125,6,,,,,,
encrypt,,,,,,,25.703125,25.703125,16,,,
decrypt,,,,,,,25.703125,25.703125,6,,,
encrypt,,,,,,,,,,26.08984375,26.08984375,13
decrypt,,,,,,,,,,26.08984375,26.08984375,6
encrypt,25.34375,25.34375,14,,,,,,,,,
decrypt,25.34375,25.34375,5,,,,,,,,,
encrypt,,,,24.49609375,24.49609375,12,,,,,,
decrypt,,,,24.49609375,24.49609375,7,,,,,,
encrypt,,,,,,,25.66796875,25.66796875,14,,,
decrypt,,,,,,,25.66796875,25.66796875,5,,,
encrypt,,,,,,,,,,26.00390625,26.00390625,13
decrypt,,,,,,,,,,26.00390625,26.00390625,6
encrypt,25.5,25.50390625,12,,,,,,,,,
decrypt,25.50390625,25.50390625,5,,,,,,,,,
encrypt,,,,24.484375,24.484375,9,,,,,,
decrypt,,,,24.484375,24.484375,6,,,,,,
encrypt,,,,,,,25.453125,25.453125,14,,,
decrypt,,,,,,,25.453125,25.453125,6,,,
encrypt,,,,,,,,,,26.04296875,26.04296875,16
decrypt,,,,,,,,,,26.04296875,26.04296875,6
encrypt,25.75,25.75,13,,,,,,,,,
decrypt,25.75,25.75,5,,,,,,,,,
encrypt,,,,24.50390625,24.50390625,7,,,,,,
decrypt,,,,24.50390625,24.50390625,6,,,,,,
encrypt,,,,,,,25.5859375,25.5859375,14,,,
decrypt,,,,,,,25.5859375,25.5859375,5,,,
encrypt,,,,,,,,,,25.9921875,25.9921875,18
decrypt,,,,,,,,,,25.9921875,25.9921875,7
encrypt,25.57421875,25.57421875,11,,,,,,,,,
decrypt,25.57421875,25.57421875,19,,,,,,,,,
encrypt,,,,24.5859375,24.5859375,8,,,,,,
decrypt,,,,24.58984375,24.58984375,9,,,,,,
encrypt,,,,,,,25.73046875,25.734375,16,,,
decrypt,,,,,,,25.734375,25.734375,6,,,
encrypt,,,,,,,,,,26.078125,26.078125,16
decrypt,,,,,,,,,,26.078125,26.078125,7
encrypt,25.66015625,25.66015625,11,,,,,,,,,
decrypt,25.66015625,25.66015625,22,,,,,,,,,
encrypt,,,,24.5859375,24.58984375,10,,,,,,
decrypt,,,,24.59375,24.59375,6,,,,,,
encrypt,,,,,,,25.37109375,25.37109375,14,,,
decrypt,,,,,,,25.37109375,25.37109375,5,,,
encrypt,,,,,,,,,,26.09765625,26.1015625,13
decrypt,,,,,,,,,,26.1015625,26.1015625,6
encrypt,25.671875,25.671875,12,,,,,,,,,
decrypt,25.671875,25.671875,20,,,,,,,,,
encrypt,,,,24.4296875,24.4296875,8,,,,,,
decrypt,,,,24.4296875,24.4296875,6,,,,,,
encrypt,,,,,,,25.6875,25.6875,15,,,
decrypt,,,,,,,25.6875,25.6875,6,,,
encrypt,,,,,,,,,,26.1015625,26.1015625,15
decrypt,,,,,,,,,,26.1015625,26.1015625,6
encrypt,25.765625,25.765625,11,,,,,,,,,
decrypt,25.765625,25.765625,5,,,,,,,,,
encrypt,,,,24.5078125,24.5078125,9,,,,,,
decrypt,,,,24.5078125,24.5078125,5,,,,,,
encrypt,,,,,,,25.71875,25.71875,16,,,
decrypt,,,,,,,25.71875,25.71875,6,,,
encrypt,,,,,,,,,,26.0390625,26.04296875,21
decrypt,,,,,,,,,,26.04296875,26.04296875,7
encrypt,25.51171875,25.51171875,17,,,,,,,,,
decrypt,25.51171875,25.51171875,5,,,,,,,,,
encrypt,,,,24.51171875,24.51171875,7,,,,,,
