case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,22.9609375,23.21875,10,,,,,,,,,
decrypt,23.21875,23.21875,5,,,,,,,,,
encrypt,,,,22.8046875,22.953125,7,,,,,,
decrypt,,,,23.0859375,23.0859375,6,,,,,,
encrypt,,,,,,,23.12109375,23.28125,10,,,
decrypt,,,,,,,23.28125,23.3515625,5,,,
encrypt,,,,,,,,,,24.1171875,24.32421875,13
decrypt,,,,,,,,,,24.36328125,24.421875,21
encrypt,23.078125,23.19140625,8,,,,,,,,,
decrypt,23.27734375,23.328125,13,,,,,,,,,
encrypt,,,,22.81640625,22.9765625,9,,,,,,
decrypt,,,,23.09765625,23.09765625,7,,,,,,
encrypt,,,,,,,23.13671875,23.2734375,11,,,
decrypt,,,,,,,23.375,23.515625,5,,,
encrypt,,,,,,,,,,24.0,24.2109375,18
decrypt,,,,,,,,,,24.2109375,24.2109375,6
encrypt,23.1015625,23.21484375,8,,,,,,,,,
decrypt,23.3046875,23.34375,13,,,,,,,,,
encrypt,,,,22.8125,22.99609375,7,,,,,,
decrypt,,,,23.09375,23.09375,6,,,,,,
encrypt,,,,,,,23.1328125,23.2734375,11,,,
decrypt,,,,,,,23.375,23.5078125,5,,,
encrypt,,,,,,,,,,24.02734375,24.18359375,12
decrypt,,,,,,,,,,24.18359375,24.18359375,5
encrypt,23.078125,23.18359375,11,,,,,,,,,
decrypt,23.27734375,23.328125,14,,,,,,,,,
encrypt,,,,22.8515625,23.01171875,8,,,,,,
decrypt,,,,23.1328125,23.1328125,5,,,,,,
encrypt,,,,,,,23.09765625,23.3125,12,,,
decrypt,,,,,,,23.34765625,23.4296875,5,,,
encrypt,,,,,,,,,,24.046875,24.21484375,11
decrypt,,,,,,,,,,24.21484375,24.21484375,5
encrypt,23.0859375,23.1796875,7,,,,,,,,,
decrypt,23.28125,23.33203125,13,,,,,,,,,
encrypt,,,,22.81640625,22.9921875,9,,,,,,
decrypt,,,,23.09765625,23.09765625,6,,,,,,
encrypt,,,,,,,23.125,23.42578125,10,,,
decrypt,,,,,,,23.43359375,23.46484375,5,,,
encrypt,,,,,,,,,,24.015625,24.21484375,14
decrypt,,,,,,,,,,24.21484375,24.21484375,5
encrypt,23.0859375,23.19921875,9,,,,,,,,,
decrypt,23.28515625,23.33203125,12,,,,,,,,,
encrypt,,,,22.8203125,22.9921875,9,,,,,,
decrypt,,,,23.12109375,23.12109375,6,,,,,,
encrypt,,,,,,,23.09375,23.26171875,9,,,
decrypt,,,,,,,23.484375,23.5234375,20,,,
encrypt,,,,,,,,,,24.015625,24.1796875,11
decrypt,,,,,,,,,,24.1796875,24.1796875,5
encrypt,23.08984375,23.20703125,11,,,,,,,,,
decrypt,23.3046875,23.34765625,13,,,,,,,,,
encrypt,,,,22.82421875,22.98828125,8,,,,,,
decrypt,,,,23.109375,23.109375,6,,,,,,
encrypt,,,,,,,23.1015625,23.3125,12,,,
decrypt,,,,,,,23.49609375,23.53515625,18,,,
encrypt,,,,,,,,,,24.0390625,24.1953125,10
decrypt,,,,,,,,,,24.1953125,24.20703125,24
encrypt,23.0703125,23.1875,11,,,,,,,,,
decrypt,23.28515625,23.3359375,14,,,,,,,,,
encrypt,,,,22.8203125,22.984375,10,,,,,,
decrypt,,,,23.11328125,23.11328125,6,,,,,,
