case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.30078125,25.30078125,14,,,,,,,,,
decrypt,25.30078125,25.30078125,19,,,,,,,,,
encrypt,,,,24.83984375,24.83984375,6,,,,,,
decrypt,,,,24.83984375,24.83984375,5,,,,,,
encrypt,,,,,,,25.91015625,25.91015625,17,,,
decrypt,,,,,,,25.91015625,25.91015625,6,,,
encrypt,,,,,,,,,,26.58984375,26.59765625,15
decrypt,,,,,,,,,,26.59765625,26.59765625,6
encrypt,25.21484375,25.21484375,13,,,,,,,,,
decrypt,25.21484375,25.2265625,5,,,,,,,,,
encrypt,,,,24.74609375,24.97265625,10,,,,,,
decrypt,,,,24.97265625,24.97265625,6,,,,,,
encrypt,,,,,,,25.6875,25.6875,14,,,
decrypt,,,,,,,25.6875,25.6875,7,,,
encrypt,,,,,,,,,,26.375,26.45703125,17
decrypt,,,,,,,,,,26.45703125,26.45703125,7
encrypt,25.77734375,25.77734375,15,,,,,,,,,
decrypt,25.77734375,25.77734375,5,,,,,,,,,
encrypt,,,,24.71484375,24.9140625,7,,,,,,
decrypt,,,,24.9140625,24.9140625,6,,,,,,
encrypt,,,,,,,25.75,25.7734375,15,,,
decrypt,,,,,,,25.7734375,25.7734375,7,,,
encrypt,,,,,,,,,,26.12109375,26.21484375,16
decrypt,,,,,,,,,,26.21484375,26.21484375,6
encrypt,25.7890625,25.7890625,15,,,,,,,,,
decrypt,25.7890625,25.7890625,5,,,,,,,,,
encrypt,,,,24.8046875,25.0234375,11,,,,,,
decrypt,,,,25.0234375,25.0234375,6,,,,,,
encrypt,,,,,,,25.65625,25.671875,13,,,
decrypt,,,,,,,25.671875,25.671875,6,,,
encrypt,,,,,,,,,,26.18359375,26.26953125,17
decrypt,,,,,,,,,,26.26953125,26.26953125,7
encrypt,25.92578125,25.92578125,10,,,,,,,,,
decrypt,25.92578125,25.92578125,20,,,,,,,,,
encrypt,,,,24.7109375,24.91015625,7,,,,,,
decrypt,,,,24.91015625,24.91015625,6,,,,,,
encrypt,,,,,,,25.69140625,25.71484375,19,,,
decrypt,,,,,,,25.71484375,25.71484375,7,,,
encrypt,,,,,,,,,,26.33203125,26.4140625,15
decrypt,,,,,,,,,,26.4140625,26.4140625,6
encrypt,25.57421875,25.57421875,11,,,,,,,,,
decrypt,25.57421875,25.57421875,28,,,,,,,,,
encrypt,,,,24.78515625,24.98828125,8,,,,,,
