case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.44921875,25.44921875,12,,,,,,,,,
decrypt,25.44921875,25.54296875,5,,,,,,,,,
encrypt,,,,25.02734375,25.02734375,7,,,,,,
decrypt,,,,25.02734375,25.02734375,6,,,,,,
encrypt,,,,,,,26.01171875,26.015625,14,,,
decrypt,,,,,,,26.015625,26.0625,7,,,
encrypt,,,,,,,,,,26.68359375,26.6875,14
decrypt,,,,,,,,,,26.6875,26.6875,7
encrypt,25.40234375,25.48828125,14,,,,,,,,,
decrypt,25.49609375,25.7109375,5,,,,,,,,,
encrypt,,,,25.15625,25.21484375,12,,,,,,
decrypt,,,,25.21484375,25.21484375,6,,,,,,
encrypt,,,,,,,25.98828125,26.13671875,18,,,
decrypt,,,,,,,26.16015625,26.16796875,7,,,
encrypt,,,,,,,,,,26.98828125,27.125,25
decrypt,,,,,,,,,,27.125,27.125,7
encrypt,25.77734375,25.78125,11,,,,,,,,,
decrypt,25.78125,25.80078125,5,,,,,,,,,
encrypt,,,,25.08203125,25.125,13,,,,,,
decrypt,,,,25.125,25.125,6,,,,,,
encrypt,,,,,,,26.0859375,26.30859375,15,,,
decrypt,,,,,,,26.30859375,26.30859375,6,,,
encrypt,,,,,,,,,,26.84375,26.890625,17
decrypt,,,,,,,,,,26.890625,26.890625,7
encrypt,25.796875,25.80859375,16,,,,,,,,,
decrypt,25.80859375,25.83203125,5,,,,,,,,,
encrypt,,,,25.1953125,25.25390625,11,,,,,,
decrypt,,,,25.25390625,25.25390625,6,,,,,,
encrypt,,,,,,,26.12890625,26.3203125,14,,,
decrypt,,,,,,,26.3203125,26.3203125,7,,,
encrypt,,,,,,,,,,26.8203125,26.95703125,20
decrypt,,,,,,,,,,26.95703125,26.95703125,7
encrypt,25.92578125,25.98046875,12,,,,,,,,,
decrypt,25.9921875,26.01953125,5,,,,,,,,,
encrypt,,,,25.07421875,25.1171875,8,,,,,,
decrypt,,,,25.1171875,25.1171875,6,,,,,,
encrypt,,,,,,,26.01953125,26.25,18,,,
decrypt,,,,,,,26.25,26.25,7,,,
encrypt,,,,,,,,,,27.078125,27.12890625,15
decrypt,,,,,,,,,,27.12890625,27.12890625,7
encrypt,25.6171875,25.65625,11,,,,,,,,,
decrypt,25.65625,25.66015625,5,,,,,,,,,
encrypt,,,,25.16796875,25.2109375,9,,,,,,
decrypt,,,,25.2109375,25.2109375,6,,,,,,
encrypt,,,,,,,25.98046875,26.20703125,15,,,
decrypt,,,,,,,26.20703125,26.20703125,6,,,
encrypt,,,,,,,,,,26.90625,26.9609375,19
decrypt,,,,,,,,,,26.9609375,26.9609375,7
encrypt,25.53515625,25.5703125,16,,,,,,,,,
decrypt,25.5703125,25.58984375,5,,,,,,,,,
encrypt,,,,25.01171875,25.05078125,10,,,,,,
decrypt,,,,25.05078125,25.05078125,6,,,,,,
encrypt,,,,,,,26.30859375,26.32421875,14,,,
decrypt,,,,,,,26.32421875,26.32421875,6,,,
encrypt,,,,,,,,,,26.54296875,26.546875,14
decrypt,,,,,,,,,,26.546875,26.546875,6
encrypt,25.76171875,25.76171875,17,,,,,,,,,
decrypt,25.76171875,25.77734375,5,,,,,,,,,
encrypt,,,,25.1171875,25.16015625,11,,,,,,
decrypt,,,,25.16015625,25.16015625,7,,,,,,
encrypt,,,,,,,26.13671875,26.26171875,14,,,
decrypt,,,,,,,26.26171875,26.26171875,6,,,
encrypt,,,,,,,,,,26.8515625,26.8984375,15
decrypt,,,,,,,,,,26.8984375,26.8984375,6
encrypt,25.64453125,25.64453125,17,,,,,,,,,
decrypt,25.64453125,25.64453125,5,,,,,,,,,
encrypt,,,,24.95703125,25.0,6,,,,,,
decrypt,,,,25.0,25.0,6,,,,,,
encrypt,,,,,,,25.921875,25.9765625,17,,,
decrypt,,,,,,,25.9765625,25.9765625,8,,,
encrypt,,,,,,,,,,26.9140625,26.9609375,14
decrypt,,,,,,,,,,26.9609375,26.9609375,7
encrypt,25.8671875,25.984375,11,,,,,,,,,
decrypt,26.046875,26.1171875,5,,,,,,,,,
encrypt,,,,25.0546875,25.09375,8,,,,,,
decrypt,,,,25.09375,25.09375,6,,,,,,
encrypt,,,,,,,25.9609375,26.203125,16,,,
decrypt,,,,,,,26.203125,26.203125,6,,,
encrypt,,,,,,,,,,26.7734375,26.9765625,15
