case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
1,23.21875,23.21875,5,,,,,,,,,
2,23.6171875,23.62890625,12,,,,,,,,,
3,24.046875,24.046875,16,,,,,,,,,
4,24.23828125,24.23828125,20,,,,,,,,,
5,24.64453125,24.73046875,14,,,,,,,,,
6,24.90234375,24.90234375,5,,,,,,,,,
7,25.109375,25.109375,20,,,,,,,,,
8,25.296875,25.296875,5,,,,,,,,,
9,25.30078125,25.30078125,19,,,,,,,,,
10,25.44921875,25.54296875,5,,,,,,,,,
1,,,,23.0859375,23.0859375,6,,,,,,
2,,,,23.4609375,23.4609375,6,,,,,,
3,,,,23.74609375,23.74609375,6,,,,,,
4,,,,24.10546875,24.10546875,6,,,,,,
5,,,,24.26953125,24.26953125,6,,,,,,
6,,,,24.52734375,24.52734375,6,,,,,,
7,,,,24.83203125,24.83203125,6,,,,,,
8,,,,24.83984375,24.83984375,6,,,,,,
9,,,,24.83984375,24.83984375,5,,,,,,
10,,,,25.02734375,25.02734375,6,,,,,,
1,,,,,,,23.28125,23.3515625,5,,,
2,,,,,,,23.83203125,23.84765625,5,,,
3,,,,,,,23.93359375,24.0390625,5,,,
4,,,,,,,24.22265625,24.22265625,5,,,
5,,,,,,,24.84765625,24.85546875,5,,,
6,,,,,,,25.21875,25.41796875,5,,,
7,,,,,,,25.69140625,25.86328125,7,,,
8,,,,,,,25.91015625,25.91015625,6,,,
9,,,,,,,25.91015625,25.91015625,6,,,
10,,,,,,,26.015625,26.0625,7,,,
1,,,,,,,,,,24.36328125,24.421875,21
2,,,,,,,,,,24.78515625,24.78515625,6
3,,,,,,,,,,24.9140625,24.9140625,6
4,,,,,,,,,,25.2421875,25.2421875,6
5,,,,,,,,,,25.76953125,25.76953125,7
6,,,,,,,,,,26.17578125,26.1875,6
7,,,,,,,,,,26.484375,26.484375,7
8,,,,,,,,,,26.484375,26.484375,7
9,,,,,,,,,,26.59765625,26.59765625,6
10,,,,,,,,,,26.6875,26.6875,7
1,23.27734375,23.328125,13,,,,,,,,,
2,23.8125,23.82421875,15,,,,,,,,,
3,24.0546875,24.0546875,5,,,,,,,,,
4,24.5390625,24.5390625,16,,,,,,,,,
5,24.59375,24.59375,17,,,,,,,,,
6,24.68359375,24.68359375,17,,,,,,,,,
7,25.0234375,25.03515625,20,,,,,,,,,
8,25.2109375,25.2109375,5,,,,,,,,,
9,25.21484375,25.2265625,5,,,,,,,,,
10,25.49609375,25.7109375,5,,,,,,,,,
1,,,,23.09765625,23.09765625,7,,,,,,
2,,,,23.25,23.25,6,,,,,,
3,,,,23.72265625,23.72265625,6,,,,,,
4,,,,23.98828125,23.98828125,6,,,,,,
5,,,,24.23828125,24.23828125,6,,,,,,
6,,,,24.46875,24.46875,6,,,,,,
7,,,,24.5546875,24.5546875,5,,,,,,
8,,,,24.55859375,24.55859375,6,,,,,,
9,,,,24.97265625,24.97265625,6,,,,,,
10,,,,25.21484375,25.21484375,6,,,,,,
1,,,,,,,23.375,23.515625,5,,,
2,,,,,,,23.84375,23.84375,5,,,
3,,,,,,,24.22265625,24.22265625,5,,,
4,,,,,,,24.25,24.25,5,,,
5,,,,,,,24.68359375,24.68359375,6,,,
6,,,,,,,25.1015625,25.1328125,6,,,
7,,,,,,,25.6796875,25.6796875,7,,,
8,,,,,,,25.6875,25.6875,5,,,
9,,,,,,,25.6875,25.6875,7,,,
10,,,,,,,26.16015625,26.16796875,7,,,
1,,,,,,,,,,24.2109375,24.2109375,6
2,,,,,,,,,,24.62890625,24.6328125,5
3,,,,,,,,,,24.96484375,24.96484375,6
4,,,,,,,,,,25.1015625,25.1015625,6
5,,,,,,,,,,25.515625,25.515625,6
6,,,,,,,,,,25.73046875,25.734375,7
7,,,,,,,,,,26.0625,26.0625,6
8,,,,,,,,,,26.09375,26.09375,7
9,,,,,,,,,,26.45703125,26.45703125,7
10,,,,,,,,,,27.125,27.125,7
1,23.3046875,23.34375,13,,,,,,,,,
2,23.8515625,23.87109375,14,,,,,,,,,
3,24.078125,24.1015625,15,,,,,,,,,
4,24.45703125,24.46484375,17,,,,,,,,,
5,24.9609375,24.9609375,18,,,,,,,,,
6,25.03125,25.03125,18,,,,,,,,,
7,25.44921875,25.4765625,21,,,,,,,,,
8,25.74609375,25.74609375,5,,,,,,,,,
9,25.77734375,25.77734375,5,,,,,,,,,
10,25.78125,25.80078125,5,,,,,,,,,
1,,,,23.09375,23.09375,6,,,,,,
2,,,,23.203125,23.203125,6,,,,,,
3,,,,23.65234375,23.65234375,6,,,,,,
4,,,,23.98828125,23.98828125,6,,,,,,
5,,,,24.2265625,24.2265625,6,,,,,,
6,,,,24.421875,24.421875,6,,,,,,
7,,,,24.51953125,24.51953125,5,,,,,,
8,,,,24.5234375,24.5234375,6,,,,,,
9,,,,24.9140625,24.9140625,6,,,,,,
10,,,,25.125,25.125,6,,,,,,
1,,,,,,,23.375,23.5078125,5,,,
2,,,,,,,23.8515625,23.8515625,20,,,
3,,,,,,,24.22265625,24.22265625,5,,,
4,,,,,,,24.2734375,24.375,5,,,
5,,,,,,,24.75,24.75,5,,,
6,,,,,,,25.140625,25.140625,5,,,
7,,,,,,,25.58203125,25.58203125,5,,,
8,,,,,,,25.609375,25.609375,6,,,
9,,,,,,,25.7734375,25.7734375,7,,,
10,,,,,,,26.30859375,26.30859375,6,,,
1,,,,,,,,,,24.18359375,24.18359375,5
2,,,,,,,,,,24.62890625,24.64453125,6
3,,,,,,,,,,24.953125,24.953125,6
4,,,,,,,,,,25.03125,25.03125,6
5,,,,,,,,,,25.37109375,25.37109375,6
6,,,,,,,,,,25.609375,25.61328125,6
7,,,,,,,,,,25.9296875,25.9296875,6
8,,,,,,,,,,25.96484375,25.96484375,6
9,,,,,,,,,,26.21484375,26.21484375,6
10,,,,,,,,,,26.890625,26.890625,7
1,23.27734375,23.328125,14,,,,,,,,,
2,23.828125,23.84375,16,,,,,,,,,
3,24.08203125,24.1015625,15,,,,,,,,,
4,24.4765625,24.48828125,19,,,,,,,,,
5,24.94921875,24.94921875,23,,,,,,,,,
6,25.0625,25.0625,19,,,,,,,,,
7,25.44921875,25.4765625,20,,,,,,,,,
8,25.77734375,25.77734375,5,,,,,,,,,
9,25.7890625,25.7890625,5,,,,,,,,,
10,25.80859375,25.83203125,5,,,,,,,,,
1,,,,23.1328125,23.1328125,5,,,,,,
2,,,,23.26171875,23.26171875,5,,,,,,
3,,,,23.73828125,23.73828125,7,,,,,,
4,,,,24.01953125,24.01953125,6,,,,,,
5,,,,24.29296875,24.29296875,6,,,,,,
6,,,,24.484375,24.484375,7,,,,,,
7,,,,24.5703125,24.5703125,6,,,,,,
8,,,,24.578125,24.578125,6,,,,,,
9,,,,25.0234375,25.0234375,6,,,,,,
10,,,,25.25390625,25.25390625,6,,,,,,
1,,,,,,,23.34765625,23.4296875,5,,,
2,,,,,,,23.84375,23.84375,33,,,
3,,,,,,,24.18359375,24.18359375,5,,,
4,,,,,,,24.21875,24.29296875,5,,,
5,,,,,,,24.69140625,24.69140625,5,,,
6,,,,,,,25.12890625,25.12890625,5,,,
7,,,,,,,25.60546875,25.60546875,5,,,
8,,,,,,,25.609375,25.609375,5,,,
9,,,,,,,25.671875,25.671875,6,,,
10,,,,,,,26.3203125,26.3203125,7,,,
1,,,,,,,,,,24.21484375,24.21484375,5
2,,,,,,,,,,24.6796875,24.69921875,5
3,,,,,,,,,,24.96875,24.96875,6
4,,,,,,,,,,25.07421875,25.07421875,6
5,,,,,,,,,,25.44140625,25.44140625,6
6,,,,,,,,,,25.69140625,25.69140625,6
7,,,,,,,,,,25.94140625,25.94140625,6
8,,,,,,,,,,26.00390625,26.00390625,6
9,,,,,,,,,,26.26953125,26.26953125,7
10,,,,,,,,,,26.95703125,26.95703125,7
1,23.28125,23.33203125,13,,,,,,,,,
2,23.86328125,23.87109375,16,,,,,,,,,
3,24.10546875,24.1328125,19,,,,,,,,,
4,24.45703125,24.55078125,15,,,,,,,,,
5,25.0234375,25.0234375,16,,,,,,,,,
6,25.1484375,25.1484375,17,,,,,,,,,
7,25.5703125,25.59765625,20,,,,,,,,,
8,25.8984375,25.8984375,5,,,,,,,,,
9,25.92578125,25.92578125,20,,,,,,,,,
10,25.9921875,26.01953125,5,,,,,,,,,
1,,,,23.09765625,23.09765625,6,,,,,,
2,,,,23.2265625,23.2265625,6,,,,,,
3,,,,23.6875,23.6875,6,,,,,,
4,,,,24.0,24.0,6,,,,,,
5,,,,24.2578125,24.2578125,6,,,,,,
6,,,,24.4296875,24.4296875,6,,,,,,
7,,,,24.54296875,24.54296875,6,,,,,,
8,,,,24.546875,24.546875,5,,,,,,
9,,,,24.91015625,24.91015625,6,,,,,,
10,,,,25.1171875,25.1171875,6,,,,,,
1,,,,,,,23.43359375,23.46484375,5,,,
2,,,,,,,23.84765625,23.84765625,17,,,
3,,,,,,,24.1953125,24.1953125,5,,,
4,,,,,,,24.234375,24.3359375,5,,,
5,,,,,,,24.71484375,24.71484375,5,,,
6,,,,,,,25.0625,25.0625,5,,,
7,,,,,,,25.53515625,25.53515625,5,,,
8,,,,,,,25.5390625,25.5390625,7,,,
9,,,,,,,25.71484375,25.71484375,7,,,
10,,,,,,,26.25,26.25,7,,,
1,,,,,,,,,,24.21484375,24.21484375,5
2,,,,,,,,,,24.6015625,24.61328125,6
3,,,,,,,,,,24.92578125,24.92578125,5
4,,,,,,,,,,25.01171875,25.01171875,6
5,,,,,,,,,,25.453125,25.453125,6
6,,,,,,,,,,25.76171875,25.76171875,6
7,,,,,,,,,,26.046875,26.046875,7
8,,,,,,,,,,26.078125,26.078125,7
9,,,,,,,,,,26.4140625,26.4140625,6
10,,,,,,,,,,27.12890625,27.12890625,7
1,23.28515625,23.33203125,12,,,,,,,,,
2,23.83984375,23.8671875,11,,,,,,,,,
3,24.08203125,24.11328125,16,,,,,,,,,
4,24.421875,24.48046875,15,,,,,,,,,
5,24.71484375,24.8984375,5,,,,,,,,,
6,25.01953125,25.01953125,20,,,,,,,,,
7,25.27734375,25.41015625,19,,,,,,,,,
8,25.59375,25.59375,21,,,,,,,,,
9,25.57421875,25.57421875,28,,,,,,,,,
10,25.65625,25.66015625,5,,,,,,,,,
1,,,,23.12109375,23.12109375,6,,,,,,
2,,,,23.26953125,23.26953125,6,,,,,,
3,,,,23.7421875,23.7421875,6,,,,,,
4,,,,24.0234375,24.03125,6,,,,,,
5,,,,24.2734375,24.2734375,6,,,,,,
6,,,,24.453125,24.453125,6,,,,,,
7,,,,24.546875,24.546875,6,,,,,,
8,,,,24.609375,24.609375,6,,,,,,
9,,,,24.98828125,24.98828125,7,,,,,,
10,,,,25.2109375,25.2109375,6,,,,,,
1,,,,,,,23.484375,23.5234375,20,,,
2,,,,,,,23.8984375,23.8984375,5,,,
3,,,,,,,24.3046875,24.3046875,5,,,
4,,,,,,,24.33203125,24.40625,5,,,
5,,,,,,,24.78515625,24.78515625,5,,,
6,,,,,,,25.13671875,25.13671875,5,,,
7,,,,,,,25.58203125,25.58203125,5,,,
8,,,,,,,25.58203125,25.58203125,6,,,
9,,,,,,,25.69140625,25.69140625,6,,,
10,,,,,,,26.20703125,26.20703125,6,,,
1,,,,,,,,,,24.1796875,24.1796875,5
2,,,,,,,,,,24.609375,24.625,6
3,,,,,,,,,,24.98828125,24.98828125,6
4,,,,,,,,,,25.0703125,25.0703125,6
5,,,,,,,,,,25.4296875,25.4296875,6
6,,,,,,,,,,25.7265625,25.7265625,7
7,,,,,,,,,,26.04296875,26.04296875,7
8,,,,,,,,,,26.0703125,26.0703125,7
9,,,,,,,,,,26.31640625,26.31640625,7
10,,,,,,,,,,26.9609375,26.9609375,7
1,23.3046875,23.34765625,13,,,,,,,,,
2,23.85546875,23.88671875,15,,,,,,,,,
3,24.12890625,24.12890625,5,,,,,,,,,
4,24.59375,24.59375,16,,,,,,,,,
5,24.66015625,24.66015625,20,,,,,,,,,
6,24.75390625,24.75390625,5,,,,,,,,,
7,25.0859375,25.0859375,5,,,,,,,,,
