case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,24.23046875,24.23828125,12,,,,,,,,,
decrypt,24.23828125,24.23828125,20,,,,,,,,,
encrypt,,,,24.10546875,24.10546875,6,,,,,,
decrypt,,,,24.10546875,24.10546875,6,,,,,,
encrypt,,,,,,,24.0703125,24.22265625,11,,,
decrypt,,,,,,,24.22265625,24.22265625,5,,,
encrypt,,,,,,,,,,25.15625,25.2421875,21
decrypt,,,,,,,,,,25.2421875,25.2421875,6
encrypt,24.5390625,24.5390625,15,,,,,,,,,
decrypt,24.5390625,24.5390625,16,,,,,,,,,
encrypt,,,,23.84765625,23.95703125,7,,,,,,
decrypt,,,,23.98828125,23.98828125,6,,,,,,
encrypt,,,,,,,24.25,24.25,11,,,
decrypt,,,,,,,24.25,24.25,5,,,
encrypt,,,,,,,,,,25.0546875,25.1015625,13
decrypt,,,,,,,,,,25.1015625,25.1015625,6
encrypt,24.3984375,24.45703125,9,,,,,,,,,
decrypt,24.45703125,24.46484375,17,,,,,,,,,
encrypt,,,,23.8203125,23.96484375,10,,,,,,
decrypt,,,,23.98828125,23.98828125,6,,,,,,
encrypt,,,,,,,24.2734375,24.2734375,11,,,
decrypt,,,,,,,24.2734375,24.375,5,,,
encrypt,,,,,,,,,,24.98828125,25.03125,16
decrypt,,,,,,,,,,25.03125,25.03125,6
encrypt,24.453125,24.4765625,10,,,,,,,,,
decrypt,24.4765625,24.48828125,19,,,,,,,,,
encrypt,,,,23.8671875,23.94921875,8,,,,,,
decrypt,,,,24.01953125,24.01953125,6,,,,,,
encrypt,,,,,,,24.21875,24.21875,10,,,
decrypt,,,,,,,24.21875,24.29296875,5,,,
encrypt,,,,,,,,,,25.03125,25.07421875,12
decrypt,,,,,,,,,,25.07421875,25.07421875,6
encrypt,24.453125,24.45703125,14,,,,,,,,,
decrypt,24.45703125,24.55078125,15,,,,,,,,,
encrypt,,,,23.83984375,23.96484375,8,,,,,,
decrypt,,,,24.0,24.0,6,,,,,,
encrypt,,,,,,,24.23046875,24.234375,13,,,
decrypt,,,,,,,24.234375,24.3359375,5,,,
encrypt,,,,,,,,,,24.96875,25.01171875,20
decrypt,,,,,,,,,,25.01171875,25.01171875,6
encrypt,24.41796875,24.421875,9,,,,,,,,,
decrypt,24.421875,24.48046875,15,,,,,,,,,
encrypt,,,,23.8984375,24.0234375,8,,,,,,
decrypt,,,,24.0234375,24.03125,6,,,,,,
encrypt,,,,,,,24.30859375,24.3203125,13,,,
decrypt,,,,,,,24.33203125,24.40625,5,,,
encrypt,,,,,,,,,,25.0234375,25.0703125,20
decrypt,,,,,,,,,,25.0703125,25.0703125,6
encrypt,24.58984375,24.59375,10,,,,,,,,,
decrypt,24.59375,24.59375,16,,,,,,,,,
encrypt,,,,23.83984375,23.94140625,8,,,,,,
decrypt,,,,24.00390625,24.00390625,5,,,,,,
encrypt,,,,,,,24.45703125,24.45703125,13,,,
decrypt,,,,,,,24.45703125,24.45703125,5,,,
encrypt,,,,,,,,,,25.18359375,25.25,15
decrypt,,,,,,,,,,25.25,25.25,5
encrypt,24.375,24.37890625,14,,,,,,,,,
decrypt,24.37890625,24.45703125,16,,,,,,,,,
encrypt,,,,23.91015625,24.0234375,7,,,,,,
decrypt,,,,24.02734375,24.02734375,6,,,,,,
encrypt,,,,,,,24.30078125,24.3046875,12,,,
decrypt,,,,,,,24.3046875,24.375,5,,,
encrypt,,,,,,,,,,24.96484375,25.0234375,15
decrypt,,,,,,,,,,25.0234375,25.0234375,6
encrypt,24.39453125,24.44921875,11,,,,,,,,,
decrypt,24.44921875,24.45703125,16,,,,,,,,,
encrypt,,,,23.84765625,23.921875,9,,,,,,
decrypt,,,,23.9765625,23.9765625,9,,,,,,
encrypt,,,,,,,24.26953125,24.296875,12,,,
decrypt,,,,,,,24.296875,24.296875,5,,,
encrypt,,,,,,,,,,24.96484375,25.015625,26
decrypt,,,,,,,,,,25.015625,25.015625,8
encrypt,24.53125,24.5859375,15,,,,,,,,,
decrypt,24.5859375,24.6171875,16,,,,,,,,,
encrypt,,,,23.78515625,23.87890625,10,,,,,,
decrypt,,,,23.9453125,23.9453125,6,,,,,,
encrypt,,,,,,,24.296875,24.296875,11,,,
decrypt,,,,,,,24.296875,24.36328125,5,,,
encrypt,,,,,,,,,,25.0390625,25.08203125,13
decrypt,,,,,,,,,,25.08203125,25.08203125,5
encrypt,24.484375,24.484375,11,,,,,,,,,
decrypt,24.484375,24.484375,17,,,,,,,,,
encrypt,,,,23.83984375,23.98828125,6,,,,,,
decrypt,,,,23.99609375,23.99609375,6,,,,,,
encrypt,,,,,,,24.37109375,24.37109375,15,,,
decrypt,,,,,,,24.37109375,24.37109375,6,,,
encrypt,,,,,,,,,,24.94140625,25.00390625,22
decrypt,,,,,,,,,,25.00390625,25.00390625,6
encrypt,24.453125,24.453125,9,,,,,,,,,
decrypt,24.453125,24.45703125,19,,,,,,,,,
encrypt,,,,23.78515625,23.9609375,8,,,,,,
decrypt,,,,23.96484375,23.96484375,6,,,,,,
encrypt,,,,,,,24.24609375,24.24609375,11,,,
decrypt,,,,,,,24.24609375,24.3203125,5,,,
encrypt,,,,,,,,,,24.92578125,24.97265625,11
decrypt,,,,,,,,,,24.97265625,24.97265625,6
encrypt,24.4296875,24.48828125,10,,,,,,,,,
decrypt,24.48828125,24.48828125,16,,,,,,,,,
encrypt,,,,23.88671875,23.96484375,8,,,,,,
decrypt,,,,24.01953125,24.01953125,6,,,,,,
encrypt,,,,,,,24.29296875,24.29296875,9,,,
decrypt,,,,,,,24.375,24.375,20,,,
encrypt,,,,,,,,,,25.05078125,25.09375,11
decrypt,,,,,,,,,,25.09375,25.09375,5
encrypt,24.43359375,24.4921875,9,,,,,,,,,
decrypt,24.4921875,24.4921875,15,,,,,,,,,
encrypt,,,,23.8203125,23.90625,10,,,,,,
decrypt,,,,23.97265625,23.97265625,7,,,,,,
encrypt,,,,,,,24.26953125,24.26953125,12,,,
decrypt,,,,,,,24.26953125,24.35546875,6,,,
encrypt,,,,,,,,,,25.0390625,25.0859375,11
decrypt,,,,,,,,,,25.0859375,25.0859375,6
encrypt,24.4375,24.45703125,12,,,,,,,,,
decrypt,24.45703125,24.48046875,16,,,,,,,,,
encrypt,,,,23.8203125,23.9296875,11,,,,,,
decrypt,,,,23.9921875,23.9921875,6,,,,,,
encrypt,,,,,,,24.3125,24.3125,12,,,
decrypt,,,,,,,24.3125,24.390625,5,,,
encrypt,,,,,,,,,,25.02734375,25.07421875,11
decrypt,,,,,,,,,,25.07421875,25.07421875,5
encrypt,24.46875,24.49609375,11,,,,,,,,,
decrypt,24.49609375,24.52734375,16,,,,,,,,,
encrypt,,,,23.921875,24.0234375,7,,,,,,
decrypt,,,,24.08984375,24.08984375,7,,,,,,
encrypt,,,,,,,24.25390625,24.25390625,13,,,
decrypt,,,,,,,24.2578125,24.3828125,5,,,
