case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
size 1,9e-06,,,
size 3,6.5e-06,,,
size 5,8.5e-06,,,
size 7,8e-06,,,
size 9,8e-06,,,
size 1,6.5e-06,,,
size 3,1.05e-05,,,
size 5,7e-06,,,
size 7,1.3e-05,,,
size 9,1.35e-05,,,
size 1,3.15e-05,,,
size 3,9e-06,,,
size 5,9e-06,,,
size 7,1.9999999999999998e-05,,,
size 9,6e-06,,,
size 1,7e-06,,,
size 3,6e-06,,,
size 5,6.5e-06,,,
size 7,6.5e-06,,,
size 9,6e-06,,,
size 1,6.5e-06,,,
size 3,6.5e-06,,,
size 5,9.999999999999999e-06,,,
size 7,8.5e-06,,,
size 9,6.5e-06,,,
size 1,1.4999999999999999e-05,,,
size 3,6e-06,,,
size 5,8.5e-06,,,
size 7,7e-06,,,
size 9,8.5e-06,,,
size 1,6e-06,,,
size 3,7e-06,,,
size 5,8.5e-06,,,
size 7,7e-06,,,
size 9,9e-06,,,
size 1,7e-06,,,
size 3,6.5e-06,,,
size 5,6.5e-06,,,
size 7,6.5e-06,,,
size 9,7e-06,,,
size 1,5.5e-06,,,
size 3,6e-06,,,
size 5,8e-06,,,
size 7,4e-06,,,
size 9,6.5e-06,,,
size 1,6.5e-06,,,
size 3,6e-06,,,
size 5,5.5e-06,,,
size 7,6e-06,,,
size 9,6e-06,,,
size 1,6.5e-06,,,
size 3,6e-06,,,
size 5,7e-06,,,
size 7,7.499999999999999e-06,,,
size 9,6.5e-06,,,
size 1,6.5e-06,,,
size 3,6.5e-06,,,
size 5,8e-06,,,
size 7,9e-06,,,
size 9,7e-06,,,
size 1,8e-06,,,
size 3,6e-06,,,
size 5,8e-06,,,
size 7,9.999999999999999e-06,,,
size 9,8e-06,,,
size 1,7e-06,,,
size 3,6e-06,,,
size 5,6.5e-06,,,
size 7,8.5e-06,,,
size 9,5.5e-06,,,
size 1,6.5e-06,,,
size 3,7e-06,,,
size 5,6.5e-06,,,
size 7,6e-06,,,
size 9,6.5e-06,,,
size 1,3e-06,,,
size 3,6.5e-06,,,
size 5,6.5e-06,,,
size 7,6.5e-06,,,
size 9,6.5e-06,,,
size 1,6e-06,,,
size 3,6e-06,,,
size 5,3e-06,,,
size 7,8e-06,,,
size 9,6e-06,,,
size 1,8.5e-06,,,
size 3,6.5e-06,,,
size 5,7e-06,,,
size 7,7.499999999999999e-06,,,
size 9,8.5e-06,,,
size 1,6.5e-06,,,
size 3,7e-06,,,
size 5,7e-06,,,
size 7,6.5e-06,,,
size 9,7e-06,,,
size 1,6.5e-06,,,
size 3,6e-06,,,
size 5,6.5e-06,,,
size 7,6.5e-06,,,
size 9,6.5e-06,,,
size 1,7e-06,,,
size 3,1.15e-05,,,
size 5,7e-06,,,
size 7,9e-06,,,
size 9,6.5e-06,,,
size 1,6.5e-06,,,
size 3,5.5e-06,,,
size 5,6.5e-06,,,
size 7,2.4999999999999998e-06,,,
size 9,6e-06,,,
size 1,6.5e-06,,,
size 3,6.5e-06,,,
size 5,8.5e-06,,,
size 7,6.5e-06,,,
size 9,6.5e-06,,,
size 1,6.5e-06,,,
size 3,1.75e-05,,,
size 5,5.5e-06,,,
size 7,6e-06,,,
size 9,6e-06,,,
size 1,6.5e-06,,,
size 3,7e-06,,,
size 5,6.5e-06,,,
size 7,6.5e-06,,,
size 9,6.5e-06,,,
size 1,6.5e-06,,,
size 3,8e-06,,,
size 5,6e-06,,,
size 7,6.5e-06,,,
size 9,6e-06,,,
size 1,6e-06,,,
size 3,6e-06,,,
size 5,6e-06,,,
size 7,6e-06,,,
size 9,2.4999999999999998e-06,,,
size 1,7e-06,,,
