case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,54.51953125,74.62890625,20.109375,8,,,,,,,,,,,,
size 3,94.640625,94.65625,0.015625,8,,,,,,,,,,,,
size 5,124.80078125,124.80078125,0.0,8,,,,,,,,,,,,
size 7,75.08984375,94.953125,19.86328125,10,,,,,,,,,,,,
size 9,115.08984375,134.96484375,19.875,11,,,,,,,,,,,,
size 1,115.15234375,165.02734375,49.875,9,,,,,,,,,,,,
size 3,125.234375,143.69921875,18.46484375,9,,,,,,,,,,,,
size 5,155.2890625,165.17578125,9.88671875,7,,,,,,,,,,,,
size 7,165.40625,165.40625,0.0,10,,,,,,,,,,,,
size 9,115.4921875,165.4921875,50.0,13,,,,,,,,,,,,
size 1,125.4921875,125.4921875,0.0,9,,,,,,,,,,,,
size 3,125.4921875,125.4921875,0.0,9,,,,,,,,,,,,
size 5,125.5703125,135.4453125,9.875,10,,,,,,,,,,,,
size 7,165.53125,165.53125,0.0,9,,,,,,,,,,,,
size 9,175.515625,175.61328125,0.09765625,8,,,,,,,,,,,,
size 1,175.81640625,185.66015625,9.84375,8,,,,,,,,,,,,
size 3,165.8828125,165.8828125,0.0,8,,,,,,,,,,,,
size 5,165.8828125,165.8828125,0.0,9,,,,,,,,,,,,
size 7,165.8828125,175.7109375,9.828125,11,,,,,,,,,,,,
size 9,175.89453125,175.89453125,0.0,8,,,,,,,,,,,,
size 1,175.92578125,175.92578125,0.0,7,,,,,,,,,,,,
size 3,175.99609375,175.99609375,0.0,9,,,,,,,,,,,,
size 5,176.24609375,206.12109375,29.875,9,,,,,,,,,,,,
size 7,166.328125,166.328125,0.0,8,,,,,,,,,,,,
size 9,166.328125,166.328125,0.0,8,,,,,,,,,,,,
size 1,176.203125,176.203125,0.0,7,,,,,,,,,,,,
size 3,176.2265625,176.2265625,0.0,10,,,,,,,,,,,,
size 5,176.2421875,176.3359375,0.09375,9,,,,,,,,,,,,
size 7,176.58203125,206.45703125,29.875,10,,,,,,,,,,,,
size 9,166.7109375,226.5859375,59.875,14,,,,,,,,,,,,
size 1,166.6953125,166.6953125,0.0,8,,,,,,,,,,,,
size 3,166.6953125,166.6953125,0.0,9,,,,,,,,,,,,
size 5,166.71484375,166.71484375,0.0,10,,,,,,,,,,,,
size 7,166.8125,166.8125,0.0,11,,,,,,,,,,,,
size 9,166.91796875,166.9375,0.01953125,10,,,,,,,,,,,,
size 1,167.01171875,176.88671875,9.875,8,,,,,,,,,,,,
size 3,176.96875,176.96875,0.0,8,,,,,,,,,,,,
size 5,176.96875,176.96875,0.0,8,,,,,,,,,,,,
size 7,176.96875,176.96875,0.0,8,,,,,,,,,,,,
size 9,167.13671875,187.01171875,19.875,10,,,,,,,,,,,,
size 1,167.20703125,187.08203125,19.875,9,,,,,,,,,,,,
size 3,167.30078125,177.30078125,10.0,7,,,,,,,,,,,,
size 5,187.41015625,207.20703125,19.796875,10,,,,,,,,,,,,
size 7,177.4453125,177.4453125,0.0,7,,,,,,,,,,,,
size 9,177.4453125,177.4453125,0.0,8,,,,,,,,,,,,
size 1,177.4765625,177.4765625,0.0,8,,,,,,,,,,,,
size 3,177.55859375,177.55859375,0.0,7,,,,,,,,,,,,
size 5,177.625,187.50390625,9.87890625,8,,,,,,,,,,,,
size 7,187.72265625,207.59765625,19.875,8,,,,,,,,,,,,
size 9,167.7578125,167.7578125,0.0,8,,,,,,,,,,,,
size 1,167.7578125,167.7578125,0.0,8,,,,,,,,,,,,
size 3,167.7578125,177.49609375,9.73828125,7,,,,,,,,,,,,
size 5,217.734375,217.734375,0.0,7,,,,,,,,,,,,
